city,hotel_name,hotel_url,hotel_GPS,hotel_score,hotel_voters,hotel_description,feels_like,humidity,wind_speed,city_id,main_weather,main_weather_scores,final_score,lon,lat
Saintes Maries de la mer,"Appartement Saintes-Maries-de-la-Mer, 2 pièces, 4 personnes - FR-1-475-28",https://www.booking.com/hotel/fr/apartment-un-appartement-avec-mezzanine-pour-4-personnes-residence-les-mouettes.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=156&sr_order=popularity&srpvid=ca3b6a25c88d01c8&srepoch=1688828748&from=searchresults#hotelTmpl,"43.48954900,4.40360700",,,"Situé aux Saintes-Maries-de-la-Mer, en Provence-Alpes-Côte d'Azur, l'Appartement Saintes-Maries-de-la-Mer, 2 pièces, 4 personnes - FR-1-475-28 dispose d'un balcon. Doté d'un parking privé gratuit, cet appartement 4 étoiles se trouve à 34 km de l'amphithéâtre d'Arles.

Cet appartement comprend une chambre séparée, une salle de bains ainsi qu'une cuisine entièrement équipée avec un four et un micro-ondes. Il dispose également d'une télévision.

Vous séjournerez à 47 km de la salle omnisports Montpellier Arena et du parc des expositions de Montpellier. L'aéroport le plus proche, celui de Nîmes-Garons, est situé à 36 km. 







Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.


En voir plus",25.21725,74.825,2.83075,29.0,clear sky,5.0,644.0,4.4287172,43.4522771
Saintes Maries de la mer,"Appartement Saintes-Maries-de-la-Mer, 3 pièces, 6 personnes - FR-1-475-24",https://www.booking.com/hotel/fr/apartment-un-appartement-en-duplex-pour-6-personnes-residence-le-trident-1.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=157&sr_order=popularity&srpvid=ca3b6a25c88d01c8&srepoch=1688828748&from=searchresults#hotelTmpl,"43.45505680,4.43199630",,1 commentaire externe,"Doté d'un balcon, l'Appartement Saintes-Maries-de-la-Mer, 3 pièces, 6 personnes - FR-1-475-24 est situé aux Saintes-Maries-de-la-Mer, à moins de 1 km de la plage d'Arenas et à 11 minutes à pied de celle de l'Est. Doté d'un parking privé gratuit, cet appartement 4 étoiles se trouve à 600 mètres de la plage d'Amphora.

Cet appartement climatisé comprend 2 chambres séparées, une salle de bains ainsi qu'une cuisine entièrement équipée avec un lave-vaisselle et un micro-ondes. Il dispose également d'une télévision.

L'amphithéâtre d'Arles se trouve à 39 km. L'aéroport le plus proche, celui de Nîmes-Garons, est situé à 41 km. 








Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.


En voir plus",25.21725,74.825,2.83075,29.0,clear sky,5.0,644.0,4.4287172,43.4522771
Saintes Maries de la mer,"Appartement Saintes-Maries-de-la-Mer, 3 pièces, 4 personnes - FR-1-475-20",https://www.booking.com/hotel/fr/apartment-un-appartement-pour-4-personnes-residence-les-maisons-du-gardians-1.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=159&sr_order=popularity&srpvid=ca3b6a25c88d01c8&srepoch=1688828748&from=searchresults#hotelTmpl,"43.45692200,4.42920600",,,"Situé à moins de 1 km de la plage d'Arenas, à 14 minutes à pied de la plage de l'Est et à 39 km de l'amphithéâtre d'Arles, l'Appartement Saintes-Maries-de-la-Mer, 3 pièces, 4 personnes - FR-1-475-20 propose un hébergement aux Saintes-Maries-de-la-Mer. Doté d'un parking privé gratuit, cet appartement 4 étoiles se trouve à moins de 1 km de la plage d'Amphora.

Cet appartement comprend 2 chambres, une télévision, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un four et d'un lave-vaisselle.

L'aéroport de Nîmes-Garons, le plus proche, est implanté à 41 km. 








Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.


En voir plus",25.21725,74.825,2.83075,29.0,clear sky,5.0,644.0,4.4287172,43.4522771
Saintes Maries de la mer,"Appartement Saintes-Maries-de-la-Mer, 2 pièces, 4 personnes - FR-1-475-22",https://www.booking.com/hotel/fr/apartment-un-appartement-residence-les-ibis-rue-jean-jaures-pour-4-personnes-1.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=158&sr_order=popularity&srpvid=ca3b6a25c88d01c8&srepoch=1688828748&from=searchresults#hotelTmpl,"43.45315680,4.42617890","6,7",3 expériences vécues,"Doté d'un balcon, l'Appartement Saintes-Maries-de-la-Mer, 2 pièces, 4 personnes - FR-1-475-22 est situé aux Saintes-Maries-de-la-Mer, à seulement 500 mètres de la plage de l'Amphora et à 700 mètres de celle du Crin Blanc. Doté d'un parking privé gratuit, cet appartement 4 étoiles se trouve à 500 mètres de la plage d'Arenas.

Cet appartement comprend une chambre, une télévision, une cuisine équipée et une salle de bains pourvue d'une baignoire.

L'amphithéâtre d'Arles se trouve à 39 km. L'aéroport le plus proche, celui de Nîmes-Garons, est situé à 41 km. 








Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.


En voir plus",25.21725,74.825,2.83075,29.0,clear sky,5.0,644.0,4.4287172,43.4522771
Saintes Maries de la mer,"Studio Saintes-Maries-de-la-Mer, 1 pièce, 3 personnes - FR-1-475-50",https://www.booking.com/hotel/fr/apartment-un-studio-pour-3-personnes-residence-le-camargue-1.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=154&sr_order=popularity&srpvid=ca3b6a25c88d01c8&srepoch=1688828748&from=searchresults#hotelTmpl,"43.45376170,4.42832580","7,8",4 expériences vécues,"Doté d'un balcon, le Studio Saintes-Maries-de-la-Mer, 1 pièce, 3 personnes - FR-1-475-50 est situé aux Saintes-Maries-de-la-Mer, à seulement 600 mètres de la plage d'Arenas et à moins de 1 km de celle de Crin Blanc. Cet appartement 4 étoiles se trouve à 500 mètres de la plage d'Amphora.

L'appartement comprend une télévision. La cuisine est équipée d'un four, d'un lave-vaisselle et d'un micro-ondes.

L'amphithéâtre d'Arles se trouve à 39 km. L'aéroport le plus proche, celui de Nîmes-Garons, est situé à 41 km. 








Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.


En voir plus",25.21725,74.825,2.83075,29.0,clear sky,5.0,644.0,4.4287172,43.4522771
Saintes Maries de la mer,"Appartement Saintes-Maries-de-la-Mer, 3 pièces, 6 personnes - FR-1-475-29",https://www.booking.com/hotel/fr/apartment-petite-maison-pour-6-personnes-residence-les-hameaux-de-camargue-1.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=155&sr_order=popularity&srpvid=ca3b6a25c88d01c8&srepoch=1688828748&from=searchresults#hotelTmpl,"43.45629470,4.42766640",,,"Doté d'une terrasse, l'Appartement Saintes-Maries-de-la-Mer, 3 pièces, 6 personnes - FR-1-475-29 est situé aux Saintes-Maries-de-la-Mer, à moins de 1 km de la plage d'Arenas et à 13 minutes à pied de celle de Crin Blanc. Doté d'un parking privé gratuit, cet appartement 4 étoiles se trouve à moins de 1 km de la plage d'Amphora.

Cet appartement climatisé comprend 2 chambres séparées, une salle de bains ainsi qu'une cuisine entièrement équipée avec un four et un micro-ondes. Il dispose également d'une télévision.

L'amphithéâtre d'Arles se trouve à 39 km. L'aéroport le plus proche, celui de Nîmes-Garons, est situé à 41 km. 








Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.


En voir plus",25.21725,74.825,2.83075,29.0,clear sky,5.0,644.0,4.4287172,43.4522771
Saintes Maries de la mer,"Studio Saintes-Maries-de-la-Mer, 1 pièce, 4 personnes - FR-1-475-51",https://www.booking.com/hotel/fr/apartment-un-studio-pour-4-personnes-residence-le-trident-1.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=153&sr_order=popularity&srpvid=ca3b6a25c88d01c8&srepoch=1688828748&from=searchresults#hotelTmpl,"43.45490740,4.43188220",,,"Situé à moins de 1 km de la plage de l'Est et à 39 km de l'amphithéâtre d'Arles, le Studio Saintes-Maries-de-la-Mer, 1 pièce, 4 personnes - FR-1-475-51 propose un hébergement aux Saintes-Maries-de-la-Mer. Doté d'un parking privé gratuit, il se trouve à 600 mètres de la plage d'Amphora et à moins de 1 km de celle d'Arenas.

Cet appartement dispose d'une télévision. Cet hébergement climatisé comprend une cuisine.

L'aéroport de Nîmes-Garons, le plus proche, est implanté à 41 km. 







En voir plus",25.21725,74.825,2.83075,29.0,clear sky,5.0,644.0,4.4287172,43.4522771
Saintes Maries de la mer,"Studio Saintes-Maries-de-la-Mer, 1 pièce, 2 personnes - FR-1-475-56",https://www.booking.com/hotel/fr/apartment-un-studio-pour-2-personnes-7-avenue-gilbert-leroy-1.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=151&sr_order=popularity&srpvid=ca3b6a25c88d01c8&srepoch=1688828748&from=searchresults#hotelTmpl,"43.45139880,4.43126790",10,1 expérience vécue,"Le Studio Saintes-Maries-de-la-Mer, 1 pièce, 2 personnes - FR-1-475-56 est situé aux Saintes-Maries-de-la-Mer, à 400 mètres de la plage d'Arenas, à moins de 1 km de la plage de Crin Blanc et à 39 km de l'amphithéâtre d'Arles. Cet appartement 4 étoiles offre une vue sur le jardin et se trouve à 100 mètres de la plage d'Amphora.

L'appartement est équipé d'une télévision. Le logement comprend une cuisine équipée d'un micro-ondes.

L'aéroport de Nîmes-Garons, le plus proche, est implanté à 41 km. 







En voir plus",25.21725,74.825,2.83075,29.0,clear sky,5.0,644.0,4.4287172,43.4522771
Saintes Maries de la mer,"Studio Saintes-Maries-de-la-Mer, 1 pièce, 2 personnes - FR-1-475-54",https://www.booking.com/hotel/fr/apartment-un-studio-pour-2-personnes-7-rue-gilbert-leroy-1.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=152&sr_order=popularity&srpvid=ca3b6a25c88d01c8&srepoch=1688828748&from=searchresults#hotelTmpl,"43.45139880,4.43126790",10,1 expérience vécue,"Situé à 400 mètres de la plage d'Arenas et à moins de 1 km de la plage de Crin Blanc aux Saintes-Maries-de-la-Mer, le Studio Saintes-Maries-de-la-Mer, 1 pièce, 2 personnes - FR-1-475-54 Il propose des hébergements dotés d'une cuisine. Cet appartement 4 étoiles se trouve à 100 mètres de la plage d'Amphora.

L'appartement comprend une télévision.

L'amphithéâtre d'Arles se trouve à 39 km. L'aéroport le plus proche, celui de Nîmes-Garons, est situé à 41 km. 







En voir plus",25.21725,74.825,2.83075,29.0,clear sky,5.0,644.0,4.4287172,43.4522771
Biarritz,COAST - Utopy Hostel,https://www.booking.com/hotel/fr/utopy-hostel-coast.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=b128699bd2950281&srepoch=1688828471&from=searchresults#hotelTmpl,"43.47361572,-1.56564589","9,3",10 expériences vécues,"Le COAST - Utopy Hostel propose des hébergements avec connexion Wi-Fi gratuite à Biarritz, à 500 mètres de la plage de la Côte des Basques et à 1,1 km de la plage de Marbella. L'établissement se trouve à environ 1,3 km de la plage Port Vieux, à 2,5 km de la gare de Biarritz-La Négresse et à 16 km de la gare de Saint-Jean-de-Luz. Une cuisine et un salon communs sont à votre disposition.

Les logements de cette auberge de jeunesse sont équipés d'une bouilloire. Toutes les chambres disposent d'une salle de bains commune, d'un sèche-cheveux et de linge de lit.

Le COAST - Utopy Hostel se trouve à 16 km de l'église Saint-Jean-Baptiste et à 30 km de la gare d'Hendaye. L'aéroport de Biarritz-Pays basque, le plus proche, est implanté à 4 km. 







En voir plus",21.368,79.95,2.579,9.0,clear sky,5.0,636.0,-1.5592776,43.4832523
Biarritz,Hôtel Le Windsor Biarritz,https://www.booking.com/hotel/fr/inter-windsor.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=b128699bd2950281&srepoch=1688828471&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"43.48437426,-1.55863568","8,4",2 341 expériences vécues,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Le Windsor Biarritz ! Connectez-vous pour économiser.
 Entièrement rénové en 2021 et respectueux de l’environnement, l'Hôtel Le Windsor Biarritz est installé côté plage, au cœur de Biarritz. L’établissement dispose d’hébergements modernes offrant une vue sur la mer et pourvus d’une connexion Wi-Fi gratuite. Sur place, vous bénéficierez de services d’étage et de concierge.

Les hébergements sont insonorisés et climatisés. Donnant sur la mer, sur la ville ou sur la cour, tous les logements affichent une décoration élégante et possèdent une salle de bains privative ainsi qu’une télévision par satellite à écran plat.

L'Hôtel Le Windsor Biarritz sert 2 types de petits-déjeuners. Vous aurez le choix entre un petit-déjeuner continental en chambre ou un petit-déjeuner buffet. Le restaurant bistronomique Chez Eugénie Biarritz prépare des plats de fruits de mer et des repas cuits sur place, à base de produits frais et de saison.

Moyennant des frais supplémentaires, vous pourrez profiter d’un parking public, situé à 50 mètres. L'Hôtel Le Windsor Biarritz se trouve à proximité des nombreux magasins de la ville, du marché couvert, de l'aquarium, du rocher de la Vierge et du centre des congrès Casino Bellevue. 





Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,5 pour un séjour à deux.





En voir plus",21.368,79.95,2.579,9.0,clear sky,5.0,636.0,-1.5592776,43.4832523
Biarritz,Sure Hotel by Best Western Biarritz Aeroport,https://www.booking.com/hotel/fr/amaryshotel.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=b128699bd2950281&srepoch=1688828471&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"43.47220790,-1.53489947","7,7",2 061 expériences vécues,"Le Sure Hotel by Best Western Biarritz Aeroport se trouve au cœur du Pays basque, à 3 km du centre de Biarritz et de ses plages. La connexion Wi-Fi et le stationnement sont gratuits.

Les chambres insonorisées disposent de portes doubles pour une intimité totale. Décorées dans un style contemporain, elles comprennent une télévision par satellite et un bureau. Cet établissement est entièrement climatisé.

Un petit-déjeuner buffet est proposé tous les matins. Le restaurant de l'hôtel sert des plats basques traditionnels préparés avec des produits frais de la région. Vous pourrez déjeuner ou dîner sur la terrasse, par beau temps.

Vous séjournerez à seulement 300 mètres de l’aéroport de Biarritz-Anglet-Bayonne et à 2 km de l’autoroute A63. 








En voir plus",21.368,79.95,2.579,9.0,clear sky,5.0,636.0,-1.5592776,43.4832523
Biarritz,Hôtel Saint James,https://www.booking.com/hotel/fr/saint-james.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=b128699bd2950281&srepoch=1688828471&from=searchresults#hotelTmpl,"43.48131684,-1.56286418","7,8",758 expériences vécues,"Situé dans le centre historique de Biarritz, à seulement 5 minutes à pied des plages principales, dont la Côte des Basques et La Grande Plage, l’Hôtel Saint James occupe une maison datant du début du XXe siècle et propose 14 chambres. Le port, le centre de conventions et le casino Barrière sont accessibles à quelques pas.

Les chambres du Saint James comportent une connexion Wi-Fi gratuite et une télévision à écran plat. Réparties sur 3 étages différents, les chambres ne sont pas desservies par un ascenseur.

Le restaurant de l'établissement, Le Café du Commerce, sert le petit-déjeuner chaque matin de 8h00 à 11h00.

L’Hôtel saint James est implanté à 5 minutes en voiture de la gare et à proximité du marché couvert des Halles.

Le Saint James est situé dans un quartier festif particulièrement animé tard. 





Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.





En voir plus",21.368,79.95,2.579,9.0,clear sky,5.0,636.0,-1.5592776,43.4832523
Biarritz,Grand Tonic Hotel & SPA NUXE,https://www.booking.com/hotel/fr/tonic-hotel-biarritz.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=b128699bd2950281&srepoch=1688828471&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"43.48447351,-1.55694455","7,5",1 588 expériences vécues,"Situé dans la station balnéaire de Biarritz, le Grand Tonic Hotel & SPA Biarritz se trouve à seulement 200 mètres de la Grande Plage pour un séjour parfait à pied. L’établissement propose une terrasse ombragée et des chambres élégantes avec connexion Wi-Fi gratuite.

Toutes les chambres climatisées sont presque toutes équipées d'une baignoire spa dans la salle de bains. Chaque étage du Grand Tonic Hotel est décoré sur une thématique individuelle et doté d'une télévision par satellite.

Le restaurant LMB sert une cuisine raffinée et vous pourrez prendre un verre au bar du Grand Tonic Hotel & SPA Biarritz.

Le casino Barrière de Biarritz est accessible à seulement 300 mètres et le parcours de golf de Biarritz-Le Phare est à 1 km. Un petit-déjeuner buffet est proposé tous les matins.

Un parking privé payant est disponible sur réservation préalable.

Pour un séjour parfait, vous pourrez vous détendre dans la piscine intérieure chauffée, au hammam ou au sauna du SPA de l’hôtel. Vous trouverez également une carte de soins pour votre moment de détente 





Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,2 pour un séjour à deux.





En voir plus",21.368,79.95,2.579,9.0,clear sky,5.0,636.0,-1.5592776,43.4832523
Biarritz,Hotel de La Plage - Nouvel Etablissement,https://www.booking.com/hotel/fr/de-la-plage-biarritz.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=b128699bd2950281&srepoch=1688828471&from=searchresults#hotelTmpl,"43.48213327,-1.56753056","9,3",416 expériences vécues,"L'Hôtel de la Plage vous accueille à Biarritz, en face de l'océan et à seulement 50 mètres de la plage du vieux-port. Il propose des chambres dotées d'une télévision à écran plat et d'une connexion Wi-Fi gratuite. La gare se trouve à 10 minutes en voiture.

Ses chambres disposent d'une salle de bains privative pourvue d'articles de toilette gratuits. Certaines d'entre elles donnent sur la mer. Une connexion Wi-Fi est accessible gratuitement dans tout l'établissement.

Un petit-déjeuner continental est servi chaque matin. Vous trouverez tous les types de restaurants à moins de 150 mètres.

L'hôtel se situe à 5 minutes de route du centre de Biarritz et à 15 km de Saint-Jean-de-Luz. Vous rejoindrez l'aéroport de Biarritz-Anglet-Bayonne en 10 minutes en voiture. 





Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,8 pour un séjour à deux.





En voir plus",21.368,79.95,2.579,9.0,clear sky,5.0,636.0,-1.5592776,43.4832523
Biarritz,"Petite impératrice, à 400 m des plages",https://www.booking.com/hotel/fr/petite-imperatrice-a-400-m-des-plages.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=b128699bd2950281&srepoch=1688828471&from=searchresults#hotelTmpl,"43.48679720,-1.55404400",,,"La Petite impératrice, à 400 m des plages est située à Biarritz, à 200 mètres de la plage Miramar, à 300 mètres de la Grande Plage et à moins de 1 km de la plage des Pêcheurs. Cet appartement se trouve à 3,8 km de la gare de Biarritz-La Négresse et à 18 km de celle de Saint-Jean-de-Luz.

Cet appartement comprend une chambre, une cuisine équipée d'un réfrigérateur et d'un micro-ondes, ainsi qu'une salle de bains pourvue d'une douche, d'articles de toilette gratuits et d'un lave-linge. Il dispose également d'une télévision.

Vous séjournerez à 19 km de l'église Saint-Jean-Baptiste et à 32 km de la gare d'Hendaye. L'aéroport de Biarritz, le plus proche, est à 4 km. 







En voir plus",21.368,79.95,2.579,9.0,clear sky,5.0,636.0,-1.5592776,43.4832523
Biarritz,Hôtel Le Saphir,https://www.booking.com/hotel/fr/le-saphir.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-07&checkout=2023-07-12&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=b128699bd2950281&srepoch=1688828471&from=searchresults#hotelTmpl,"43.48177906,-1.56539351","8,5",811 expériences vécues,"L'hôtel Le Saphir vous accueille à Biarritz, à seulement 200 mètres du vieux port et des plages de sable. Il vous propose des chambres dotées d'une salle de bains privative et d'une connexion Wi-Fi gratuite.

Un petit-déjeuner continental est servi tous les matins et vous pourrez le savourer dans le patio exposé au sud.

Les chambres disposent toutes d'une salle de bains privative et d'une télévision.

Installé dans un quartier animé du centre-ville de Biarritz, l'hôtel Le Saphir est entouré de nombreux bars et restaurants situés à proximité. Vous pourrez également visiter l'église Sainte-Eugénie et l'Aquarium, tous deux à 350 mètres. 





Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,5 pour un séjour à deux.





En voir plus",21.368,79.95,2.579,9.0,clear sky,5.0,636.0,-1.5592776,43.4832523
