city,hotel_name,hotel_url,hotel_GPS,hotel_score,hotel_voters,hotel_description,feels_like,humidity,wind_speed,city_id,main_weather,main_weather_scores,final_score,lon,lat
Saintes Maries de la mer,Mas Trinita Gîte équestre en Camargue,https://www.booking.com/hotel/fr/mas-trinita.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=fc97864ae9720083&srepoch=1688929559&all_sr_blocks=471185902_149069587_3_0_0&highlighted_blocks=471185902_149069587_3_0_0&matching_block_id=471185902_149069587_3_0_0&sr_pri_blocks=471185902_149069587_3_0_0__95500&from=searchresults#hotelTmpl,"43.58338840,4.46731000","9,5",22 expériences vécues,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Mas Trinita Gîte équestre en Camargue ! Connectez-vous pour économiser.
 Situé à Arles, à 21 km de l'amphithéâtre, le Mas Trinita Gîte équestre en Camargue propose des hébergements avec une connexion Wi-Fi gratuite, la climatisation et l'accès à un jardin avec une piscine extérieure.

Offrant une vue sur le jardin, l'appartement comprend une terrasse, un coin salon, une télévision à écran plat, une cuisine entièrement équipée avec un réfrigérateur et un micro-ondes ainsi qu'une salle de bains privative pourvue d'une douche et d'articles de toilette gratuits. Vous disposerez de plaques de cuisson, d'un grille-pain, d'une machine à café et d'une bouilloire.

L'aéroport le plus proche, celui de Nîmes-Garons, est situé à 23 km. 







En voir plus",25.54825,68.85,3.72,29.0,clear sky,5.0,626.0,4.4287172,43.4522771
Saintes Maries de la mer,"Mas des Oliviers, maison avec piscine privative et chauffée",https://www.booking.com/hotel/fr/mas-des-oliviers-piscine-chauffee-jardin-et-parking-pri-saintes-maries-de-la-mer.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=fc97864ae9720083&srepoch=1688929559&all_sr_blocks=982643301_370690915_0_0_0&highlighted_blocks=982643301_370690915_0_0_0&matching_block_id=982643301_370690915_0_0_0&sr_pri_blocks=982643301_370690915_0_0_0__94770&from=searchresults#hotelTmpl,"43.47284212,4.40884821",,19 commentaires externes,"Offrant une vue sur le jardin, le Mas des Oliviers, maison avec piscine privative et chauffée propose un hébergement avec une terrasse et une bouilloire, à environ 38 km de l'amphithéâtre d'Arles. Cette maison de vacances dispose d'une piscine privée, d'un jardin et d'un parking privé gratuit.

Cette maison de vacances climatisée comprend 2 chambres séparées, une salle de bains ainsi qu'une cuisine entièrement équipée avec un réfrigérateur et un lave-vaisselle. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.

Vous pourrez profiter d'une piscine extérieure et d'une terrasse sur place et faire du vélo dans les environs.

L'aéroport de Nîmes-Garons, le plus proche, est à 40 km. 





L'établissement Mas des Oliviers, maison avec piscine privative et chauffée accueille des clients Booking.com depuis le 30 mars 2023.



En voir plus",25.54825,68.85,3.72,29.0,clear sky,5.0,626.0,4.4287172,43.4522771
Saintes Maries de la mer,Mas du Versadou,https://www.booking.com/hotel/fr/mas-du-versadou.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=fc97864ae9720083&srepoch=1688929559&all_sr_blocks=750150301_335680376_2_0_0&highlighted_blocks=750150301_335680376_2_0_0&matching_block_id=750150301_335680376_2_0_0&sr_pri_blocks=750150301_335680376_2_0_0__66000&from=searchresults#hotelTmpl,"43.63761408,4.43369902","8,5",87 expériences vécues,"Situé à 22 km de l'amphithéâtre d'Arles, le Mas du Versadou propose des hébergements avec connexion Wi-Fi et parking privé gratuits.

Offrant une vue sur le jardin, l'appartement comprend une terrasse, un coin salon, une télévision à écran plat, une cuisine entièrement équipée avec un réfrigérateur et un lave-vaisselle, ainsi qu'une salle de bains privative avec un jacuzzi et un sèche-cheveux. Un four, un micro-ondes, des plaques de cuisson, une machine à café et une bouilloire sont également fournis.

Le Mas du Versadou possède une aire de jeux pour enfants.

Vous pourrez vous baigner dans la piscine extérieure, vous détendre dans le jardin et utiliser le barbecue. La région est prisée pour pratiquer la pêche et la randonnée.

Le parc des expositions de Nîmes se trouve à 40 km. L'aéroport le plus proche, celui de Nîmes-Garons, est situé à 14 km. 






L'établissement Mas du Versadou accueille des clients Booking.com depuis le 30 juin 2021.



En voir plus",25.54825,68.85,3.72,29.0,clear sky,5.0,626.0,4.4287172,43.4522771
Saintes Maries de la mer,Mangio Fango Hotel et Spa,https://www.booking.com/hotel/fr/mangio-fango.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=fc97864ae9720083&srepoch=1688929559&all_sr_blocks=4632008_348569450_3_1_0&highlighted_blocks=4632008_348569450_3_1_0&matching_block_id=4632008_348569450_3_1_0&sr_pri_blocks=4632008_348569450_3_1_0__322500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"43.45978795,4.42328453","8,7",354 expériences vécues,"Le Mangio Fango Hotel et Spa est un établissement 4 étoiles situé aux Saintes-Maries-de-la-Mer. Il possède un jardin, une terrasse et un bar. Bénéficiant également d'une piscine extérieure, il se trouve à proximité d'attractions telles que l'église de Notre-Dame-de-la-Mer. Par ailleurs, vous profiterez d'un restaurant sur place.

Les chambres du Mangio Fango Hotel et Spa sont dotées d'une bouilloire, d'une télévision à écran plat, de la climatisation et d'une salle de bains privative avec un sèche-cheveux. Certaines possèdent un balcon.

L'établissement sert un petit-déjeuner buffet. En outre, le restaurant de l'hôtel est fermé tous les mardis et mercredis ( et fermé uniquement les mercredis pendant les vacances scolaires). Les jours de fermetures du restaurant peuvent être modifiés.

Les réservations pour les diners doivent être faites à l'avance et sous réserve de la disponibilité du restaurant.

Enfin, l'aéroport de Nîmes-Garons est le plus proche, implanté à 33 km du Mangio Fango Hotel et Spa. 







L'établissement Mangio Fango Hotel et Spa accueille des clients Booking.com depuis le 7 sept. 2010.



En voir plus",25.54825,68.85,3.72,29.0,clear sky,5.0,626.0,4.4287172,43.4522771
Saintes Maries de la mer,Lodge Sainte Helene,https://www.booking.com/hotel/fr/lodge-sainte-helene.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=fc97864ae9720083&srepoch=1688929559&all_sr_blocks=100068301_373779557_0_2_0&highlighted_blocks=100068301_373779557_0_2_0&matching_block_id=100068301_373779557_0_2_0&sr_pri_blocks=100068301_373779557_0_2_0__202900&from=searchresults#hotelTmpl,"43.46575556,4.41393435","9,1",121 expériences vécues,"Situé sur la presqu'île d'un lac près des Saintes-Maries-de-la-Mer (1,5 km), le Lodge Sainte Helene offre une vue panoramique sur le lac et ses somptueux couchers de soleil. Une connexion Wi-Fi gratuite est disponible. Vous pourrez profiter d'une piscine extérieure chauffée en été, d'un jardin ainsi que d'une terrasse pour vous détendre dans un cadre paisible et très reposant.

Les chambres doubles supérieures disposent d'un balcon donnant sur le lac, d'un minibar, d'une télévision à écran plat et d'une machine à café/thé. Les salles de bains privatives sont pourvues d'une baignoire ou d'une grande douche à l'italienne, d'un sèche-cheveux, d'un peignoir, de chaussons et d'articles de toilette l'Occitane gratuits.

Pour bien commencer votre journée, vous pourrez déguster un petit-déjeuner brunch ou buffet en chambre ou dans les parties communes au bord du lac ou sur la terrasse. Des services de repassage et de blanchisserie sont également assurés.

Vous pourrez pratiquer plusieurs activités sur place ou dans les environs, comme l'équitation, le vélo et la randonnée sur les sentiers du parc national de Camargue, sur réservation. Pour votre confort, un parking est mis gratuitement à votre disposition devant votre chambre. 






L'établissement Lodge Sainte Helene accueille des clients Booking.com depuis le 14 mars 2014.



En voir plus",25.54825,68.85,3.72,29.0,clear sky,5.0,626.0,4.4287172,43.4522771
Saintes Maries de la mer,Le Mas de Lauriane,https://www.booking.com/hotel/fr/le-mas-de-lauriane.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=fc97864ae9720083&srepoch=1688929559&all_sr_blocks=860729603_353962059_2_0_0&highlighted_blocks=860729603_353962059_2_0_0&matching_block_id=860729603_353962059_2_0_0&sr_pri_blocks=860729603_353962059_2_0_0__107500&from=searchresults#hotelTmpl,"43.53058854,4.36845785","8,7",59 expériences vécues,"Situé aux Saintes-Maries-de-la-Mer, en Provence-Alpes-Côte d'Azur, l'établissement Le Mas de Lauriane propose des hébergements avec un parking privé gratuit.

Dotés d'une terrasse, les logements comprennent la climatisation, une télévision à écran plat ainsi qu'une salle de bains privative avec douche et sèche-cheveux. La cuisine est équipée d'un réfrigérateur, d'un four, d'un micro-ondes et d'une machine à café.

Vous pourrez profiter du jardin ou partir en randonnée et pêcher dans les environs.

Vous séjournerez à 34 km de l'amphithéâtre d'Arles et à 42 km de la salle omnisports Montpellier Arena. L'aéroport de Nîmes-Garons, le plus proche, est implanté à 35 km. 






L'établissement Le Mas de Lauriane accueille des clients Booking.com depuis le 2 juin 2022.



En voir plus",25.54825,68.85,3.72,29.0,clear sky,5.0,626.0,4.4287172,43.4522771
Saintes Maries de la mer,L'Estrambord de Camargue,https://www.booking.com/hotel/fr/l-39-estrambord-de-camargue.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=fc97864ae9720083&srepoch=1688929559&all_sr_blocks=474671701_326776721_2_1_0&highlighted_blocks=474671701_326776721_2_1_0&matching_block_id=474671701_326776721_2_1_0&sr_pri_blocks=474671701_326776721_2_1_0__85700&from=searchresults#hotelTmpl,"43.45208300,4.42559800","8,4",181 expériences vécues,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement L'Estrambord de Camargue ! Connectez-vous pour économiser.
 Offrant une vue sur la ville, L'Estrambord de Camargue propose un hébergement avec un balcon et une machine à café, à environ 400 mètres de la plage d'Arenas. Ce Bed & Breakfast propose des hébergements climatisés avec connexion Wi-Fi gratuite.

Cette chambre d'hôtes comprend une télévision à écran plat. Les serviettes et le linge de lit sont fournis.

Cette chambre d'hôtes sert un petit-déjeuner buffet ou continental.

Une terrasse est disponible sur place. Vous pourrez pratiquer la randonnée et la pêche dans les environs.

Vous séjournerez à 400 mètres de la plage d'Amphora et à 600 mètres de celle de Crin Blanc. L'aéroport de Nîmes-Garons, le plus proche, est implanté à 41 km. 







L'établissement L'Estrambord de Camargue accueille des clients Booking.com depuis le 11 mars 2019.




En voir plus",25.54825,68.85,3.72,29.0,clear sky,5.0,626.0,4.4287172,43.4522771
Saintes Maries de la mer,Hôtel du Pont Blanc,https://www.booking.com/hotel/fr/hotellerie-du-pont-blanc.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=fc97864ae9720083&srepoch=1688929559&all_sr_blocks=53696308_370081827_2_0_0&highlighted_blocks=53696308_370081827_2_0_0&matching_block_id=53696308_370081827_2_0_0&sr_pri_blocks=53696308_370081827_2_0_0__128215&from=searchresults#hotelTmpl,"43.45705076,4.42464903","9,0",243 expériences vécues,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel du Pont Blanc ! Connectez-vous pour économiser.
 Situé à Saintes-Marie-de-la-Mer, l'Hôtel du Pont Blanc se trouve dans un jardin fleuri avec terrasse et piscine, à seulement 8 minutes à pied de la plage. Une connexion Wi-Fi et un parking privé sont disponibles gratuitement.

Les chambres de l'hôtel disposent d'une terrasse avec vue sur le jardin et d'une télévision à écran plat. Leur salle de bains privative est pourvue d'articles de toilette gratuits, d'un sèche-cheveux et d'une baignoire.

Chaque matin, un petit-déjeuner continental est servi à l'hôtel moyennant des frais supplémentaires. Tout au long de la journée, vous trouverez votre petit coin calme dans le jardin. Une pause lecture? Une petite sieste à l'ombre de nos pins ? Laissez-vous tenter. Vous trouverez de nombreux restaurants à 5 minutes à pied.

Le centre-ville de Saintes-Marie-de-la-Mer se trouve à seulement 5 minutes à pied. Vous pourrez rejoindre Aigues-Mortes à 25 km et Le Grau-du-Roi à 34 km.  La gare d'Arles se trouve à 35 km. 







L'établissement Hôtel du Pont Blanc accueille des clients Booking.com depuis le 19 avr. 2013.



En voir plus",25.54825,68.85,3.72,29.0,clear sky,5.0,626.0,4.4287172,43.4522771
Saintes Maries de la mer,Hôtel L' Estelle en Camargue,https://www.booking.com/hotel/fr/l-estelle-en-camargue-les-saintes.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=fc97864ae9720083&srepoch=1688929559&all_sr_blocks=5334202_264711373_0_1_0&highlighted_blocks=5334202_264711373_0_1_0&matching_block_id=5334202_264711373_0_1_0&sr_pri_blocks=5334202_264711373_0_1_0__222500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"43.47030030,4.39530373","8,9",139 expériences vécues,"Bénéficiez d'un traitement VIP grâce au service exclusif de l'établissement Hôtel L' Estelle en Camargue



 Doté d'une piscine extérieure, l'Hotel L' Estelle en Camargue propose des hébergements élégants aux Saintes-Maries-de-la-Mer, à seulement 3 km de la mer. Des bornes de recharge pour voitures électriques sont disponibles sur place.

Toutes les chambres sont climatisées et disposent du chauffage, d'une salle de bains avec douche et baignoire, de la télévision par satellite et d'un accès Internet.

Le restaurant de L'Estelle en Camargue sert une cuisine gastronomique. Vous pourrez également prendre un apéritif au piano-bar (sauf en été) ou sur la terrasse. Pour le déjeuner, vous pourrez choisir entre un repas, une boisson ou une collation légère.

La région regorge de sites d'intérêt culturel et traditionnel. 






L'établissement Hôtel L' Estelle en Camargue accueille des clients Booking.com depuis le 2 déc. 2009.



En voir plus",25.54825,68.85,3.72,29.0,clear sky,5.0,626.0,4.4287172,43.4522771
Saintes Maries de la mer,Auberge Cavaliere du Pont des Bannes,https://www.booking.com/hotel/fr/auberge-cavaliere-saintes-maries-de-la-mer.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=fc97864ae9720083&srepoch=1688929559&all_sr_blocks=2533101_346697086_0_1_0&highlighted_blocks=2533101_346697086_0_1_0&matching_block_id=2533101_346697086_0_1_0&sr_pri_blocks=2533101_346697086_0_1_0__150300&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"43.46542981,4.41963136","7,4",366 expériences vécues,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Auberge Cavaliere du Pont des Bannes ! Connectez-vous pour économiser.
 Installée dans un cadre naturel et paisible à Saintes-Maries-de-la-Mer, l’Auberge Cavaliere du Pont des Bannes propose des chambres confortables, un court de tennis, un centre équestre, un bain à remous ainsi qu’une piscine extérieure. Vous bénéficierez d’une connexion Wi-Fi gratuite.

Les chambres donnent sur une terrasse privée offrant une vue sur les environs. Les hébergements incluent une télévision, un minibar et une salle de bains privative. L’établissement est entièrement et strictement non-fumeurs.

Chaque matin, vous pourrez savourer un petit-déjeuner buffet composé d’un choix de pains faits maison, de gâteaux, de fromages, de charcuterie, d’œufs, de champignons, de saucisses, de jus de fruits, de café, de thé, de yaourts, de saumon et de fruits frais.

Sur place, vous profiterez également d’un bar et d’un restaurant, dont l’un sert des plats traditionnels provençaux.

Lors de votre séjour à l’Auberge Cavaliere du Pont des Bannes, vous pourrez jouer au tennis ou au ping-pong, faire de l’équitation ou du VTT ou partir en excursion en véhicule tout-terrain. Les enfants pourront profiter du club de poney. Vous bénéficierez gratuitement d’un parking sécurisé la nuit. 






L'établissement Auberge Cavaliere du Pont des Bannes accueille des clients Booking.com depuis le 28 janv. 2009.



En voir plus",25.54825,68.85,3.72,29.0,clear sky,5.0,626.0,4.4287172,43.4522771
Saintes Maries de la mer,Mas le Sauvageon,https://www.booking.com/hotel/fr/mas-le-sauvageon.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=fc97864ae9720083&srepoch=1688929559&all_sr_blocks=38725202_201378867_0_2_0&highlighted_blocks=38725202_201378867_0_2_0&matching_block_id=38725202_201378867_0_2_0&sr_pri_blocks=38725202_201378867_0_2_0__80450&from=searchresults#hotelTmpl,"43.48324784,4.39045474","9,1",219 expériences vécues,"Le Mas le Sauvageon se trouve à 4 km du centre-ville des Saintes-Maries-de-la-Mer et à 34 km d'Arles. Cet établissement typiquement camarguais propose des hébergements sur 2 niveaux dans un cadre champêtre verdoyant.

Occupant d'anciennes écuries, toutes les chambres chauffées comprennent une salle de bains privative avec douche à l'italienne, une télévision à écran plat, une mezzanine, un bureau et un minibar. Chacune d'entre elles donne accès à une terrasse privée et offre une vue sur le jardin.

Tous les matins, l'établissement vous servira un petit-déjeuner continental que vous pourrez savourer sur la terrasse.

Le Mas le Sauvageon se situe à 45 km du parc naturel régional de Camargue et à 64 km de Nîmes. Enfin, un parking gratuit est à votre disposition sur place. 






L'établissement Mas le Sauvageon accueille des clients Booking.com depuis le 30 mai 2012.



En voir plus",25.54825,68.85,3.72,29.0,clear sky,5.0,626.0,4.4287172,43.4522771
Saintes Maries de la mer,Villa provençale climatisée avec piscine privée,https://www.booking.com/hotel/fr/villa-provencale-climatisee-avec-piscine-privee.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=70&sr_order=popularity&srpvid=a6968677a5560071&srepoch=1688929648&all_sr_blocks=647182901_265613462_3_0_0&highlighted_blocks=647182901_265613462_3_0_0&matching_block_id=647182901_265613462_3_0_0&sr_pri_blocks=647182901_265613462_3_0_0__120825&from=searchresults#hotelTmpl,"43.67465100,4.41776580","8,8",6 expériences vécues,"Dotée d'une piscine extérieure, d'un jardin et d'un salon commun, la Villa provençale climatisée avec piscine privée propose un hébergement à Saint-Gilles avec une connexion Wi-Fi gratuite et une vue sur la piscine. Situé à 21 km de l'amphithéâtre d'Arles, il dispose d'une terrasse et d'un parking privé gratuit.

Cette villa climatisée comprend 3 chambres, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'articles de toilette gratuits. Les serviettes et le linge de lit sont fournis.

Un service de location de voitures est assuré sur place.

Le parc des expositions de Nîmes se trouve à 36 km. L'aéroport de Nîmes-Garons, le plus proche, est implanté à 9 km. 





L'établissement Villa provençale climatisée avec piscine privée accueille des clients Booking.com depuis le 31 mai 2020.



En voir plus",25.54825,68.85,3.72,29.0,clear sky,5.0,626.0,4.4287172,43.4522771
Saintes Maries de la mer,Les rives du lac,https://www.booking.com/hotel/fr/les-rives-du-lac-le-grau-du-roi12.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=50&sr_order=popularity&srpvid=882f8677714801f7&srepoch=1688929648&all_sr_blocks=304622501_111634395_4_0_0&highlighted_blocks=304622501_111634395_4_0_0&matching_block_id=304622501_111634395_4_0_0&sr_pri_blocks=304622501_111634395_4_0_0__85240&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"43.51702479,4.14399252","8,0",33 expériences vécues,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Les rives du lac ! Connectez-vous pour économiser.
 L'établissement Les rives du lac est situé en bord de mer au Grau-du-Roi, à 1,4 km de North Beach et à 2,4 km de South Beach. Cet appartement 2 étoiles offre une vue sur le lac et se trouve à 1,3 km de la plage Rive Gauche.

Cet appartement climatisé comprend une chambre, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'un sèche-cheveux. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi dans l'ensemble des locaux.

Vous pourrez profiter d'une piscine extérieure et d'une terrasse sur place. La région est prisée pour pratiquer la randonnée et la pêche.

Vous séjournerez à 27 km de la salle omnisports Montpellier Arena et du parc des expositions de Montpellier. L'aéroport de Montpellier-Méditerranée, le plus proche, est implanté à 32 km. 






L'établissement Les rives du lac accueille des clients Booking.com depuis le 24 janv. 2018.



En voir plus",25.54825,68.85,3.72,29.0,clear sky,5.0,626.0,4.4287172,43.4522771
Saintes Maries de la mer,"Grande Maison de Charme ""Aux Pieds des Remparts""",https://www.booking.com/hotel/fr/aux-pieds-des-remparts.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-10&checkout=2023-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=48&sr_order=popularity&srpvid=882f8677714801f7&srepoch=1688929648&all_sr_blocks=885352801_358183168_10_0_0&highlighted_blocks=885352801_358183168_10_0_0&matching_block_id=885352801_358183168_10_0_0&sr_pri_blocks=885352801_358183168_10_0_0__154670&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"43.56938990,4.18627740","8,0",4 expériences vécues,"Située à Aigues-Mortes, à 23 km du parc des expositions de Montpellier, la Grande Maison de Charme ""Aux Pieds des Remparts"" propose des hébergements avec une terrasse, une connexion Wi-Fi gratuite et un service de concierge. Situé à 23 km de la salle omnisports Montpellier Arena, il propose une piscine extérieure et un parking privé gratuit.

Cette villa climatisée comprend 4 chambres, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que 3 salles de bains pourvues d'une douche et d'un bain à remous. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.

Lors de votre séjour, vous pourrez profiter d'un jacuzzi. La Grande Maison de Charme ""Aux Pieds des Remparts"" dispose d'un barbecue.

Vous séjournerez à 27 km du Zénith Sud de Montpellier et à 28 km du centre commercial Odysseum. L'aéroport de Montpellier-Méditerranée, le plus proche, est à 29 km. 





L'établissement Grande Maison de Charme ""Aux Pieds des Remparts"" accueille des clients Booking.com depuis le 25 juil. 2022.



En voir plus",25.54825,68.85,3.72,29.0,clear sky,5.0,626.0,4.4287172,43.4522771
